Compound Score,Date,Media,Negative Score,Neutral Score,Positive Score,Tweet Ago,Tweet text
-0.296,Thu Mar 22 16:46:15 +0000 2018,@FoxNews,0.216,0.784,0.0,4,.@POTUS signs a presidential memorandum targeting China's economic aggression https://t.co/gt8J9hqbI6
-0.2732,Thu Mar 22 16:39:22 +0000 2018,@FoxNews,0.1,0.9,0.0,4,".@HARRISFAULKNER: ""What happened on the Democratic side of the line of 'When they go low we go high'?"" #Outnumbered https://t.co/hYvBLBhtIR"
0.4215,Thu Mar 22 16:38:14 +0000 2018,@FoxNews,0.0,0.797,0.203,4,United passenger claims he fractured spine after airline took away wheelchair https://t.co/Y2eppAwju1
-0.5719,Thu Mar 22 16:29:31 +0000 2018,@FoxNews,0.217,0.783,0.0,4,".@dagenmcdowell: ""We have a $21 trillion debt in this country and there is no whiff of fiscal responsibility coming… https://t.co/rGLW3Vrdra"
0.0,Thu Mar 22 16:27:46 +0000 2018,@FoxNews,0.0,1.0,0.0,4,".@MickMulvaneyOMB: ""The line item veto - if the President had that, this bill would look a lot different by the tim… https://t.co/0xMNQXV4ji"
0.3041,Thu Mar 22 16:24:50 +0000 2018,@FoxNews,0.102,0.704,0.195,4,".@MickMulvaneyOMB: ""We need 9 Democrats to support this bill so there was no chance of everything that we wanted pa… https://t.co/3XEuWtgU9B"
0.0,Thu Mar 22 16:24:00 +0000 2018,@FoxNews,0.0,1.0,0.0,4,".@MickMulvaneyOMB: ""This omnibus bill... funds national defense."" https://t.co/NbqRY3CoMO"
0.0,Thu Mar 22 16:22:55 +0000 2018,@FoxNews,0.0,1.0,0.0,4,".@WhiteHouse gives an update on the Consolidated Appropriations Act, 2018
 https://t.co/LNn8uXfZlS"
0.0,Thu Mar 22 16:13:04 +0000 2018,@FoxNews,0.0,1.0,0.0,4,11 Easter Sunday dining deals (via @JaninePuhak) https://t.co/gwRMMgoAkQ
-0.3182,Thu Mar 22 16:10:45 +0000 2018,@FoxNews,0.173,0.827,0.0,4,"Lead @realDonaldTrump attorney in Mueller probe, John Dowd, resigns; @johnrobertsFox reports.… https://t.co/OYR2eo8sQr"
0.4767,Thu Mar 22 16:05:01 +0000 2018,@FoxNews,0.0,0.807,0.193,4,"House Intelligence Committee votes to release GOP report on Russia probe - via @brookefoxnews 
https://t.co/oWmFtXEvw1"
-0.0516,Thu Mar 22 15:58:21 +0000 2018,@FoxNews,0.217,0.583,0.2,4,"Eating vegan diet promotes 'white masculinity,' sociologist argues https://t.co/NRUis8SDMF"
-0.4215,Thu Mar 22 15:51:39 +0000 2018,@FoxNews,0.226,0.774,0.0,4,"Advertisers tell Facebook 'enough is enough' as group representing 3,000 brands threatens to leave https://t.co/tl0uq4Fm9P"
0.0,Thu Mar 22 15:36:36 +0000 2018,@FoxNews,0.0,1.0,0.0,4,.@SpeakerRyan holds a news conference  https://t.co/OpkKDLHBBt
-0.3182,Thu Mar 22 15:34:21 +0000 2018,@FoxNews,0.161,0.839,0.0,4,"BREAKING NEWS: Lead @realDonaldTrump attorney in Mueller probe, John Dowd, resigns. https://t.co/a50WG2zd5j https://t.co/4SqqPOC22Q"
-0.3182,Thu Mar 22 15:30:55 +0000 2018,@FoxNews,0.173,0.827,0.0,4,"BREAKING NEWS: Lead @realDonaldTrump attorney in Mueller probe, John Dowd, resigns. https://t.co/NM4yKPckeZ"
-0.4648,Thu Mar 22 15:27:16 +0000 2018,@FoxNews,0.151,0.849,0.0,4,".@LindseyGrahamSC: ""The Western World's just basically AWOL when it comes to pushing back on Russia... [@POTUS] nee… https://t.co/wrsKTS1oCG"
-0.5106,Thu Mar 22 15:23:31 +0000 2018,@FoxNews,0.281,0.719,0.0,4,Wes Anderson's 'Isle of Dogs' accused of cultural appropriation by film critic https://t.co/8ro0XPPnr5
0.0,Thu Mar 22 15:18:46 +0000 2018,@FoxNews,0.0,1.0,0.0,4,.@HouseDemocrats participate in an event marking the 8th anniversary of ObamaCare. https://t.co/asozyrojpP
-0.296,Thu Mar 22 15:18:21 +0000 2018,@FoxNews,0.155,0.845,0.0,4,"Brisket bandit accused of swiping smoked, raw meat from St. Louis-area restaurants https://t.co/bIbsG23Xh4"
-0.3612,Thu Mar 22 15:09:09 +0000 2018,@FoxNews,0.161,0.839,0.0,4,‘Cocaine babe’ tells court she smuggled drugs for ‘likes and attention’ on Instagram https://t.co/RS7TbgnF84
-0.34,Thu Mar 22 15:00:33 +0000 2018,@FoxNews,0.138,0.862,0.0,4,"Utah father sues @boyscouts, accuses group of discrimination against his son who has Down Syndrome. https://t.co/inTE6O9Z6Q"
-0.5859,Thu Mar 22 14:59:00 +0000 2018,@FoxNews,0.275,0.725,0.0,4,.@RepAdamSchiff: We have motions to hold Steve Bannon in contempt. https://t.co/tCaENo4YNi
0.0,Thu Mar 22 14:57:00 +0000 2018,@FoxNews,0.0,1.0,0.0,4,"Austin bomber had 'target list,' used 'very unique' batteries purchased from Asia, McCaul says (via @travfed)   https://t.co/UTToSokGZo"
-0.25,Thu Mar 22 14:48:34 +0000 2018,@FoxNews,0.167,0.833,0.0,4,Alyssa Milano blasts Wendy's amid farm workers protest (via @JaninePuhak) https://t.co/CQ4juDFlqN
0.6249,Thu Mar 22 23:32:04 +0000 2018,@nytimes,0.0,0.661,0.339,5,"11 great titles expiring from Netflix in April
https://t.co/HcBU02pyJA"
0.5945,Thu Mar 22 23:18:21 +0000 2018,@nytimes,0.0,0.856,0.144,5,RT @nytopinion: .@FrankBruni: Any of us would choose a pilot who’d flown 999 flights over one with nine. So why the romance with utterly un…
0.0,Thu Mar 22 23:02:06 +0000 2018,@nytimes,0.0,1.0,0.0,5,Evening Briefing: Here's what you need to know at the end of the day https://t.co/VOho41K177
0.0,Thu Mar 22 22:51:00 +0000 2018,@nytimes,0.0,1.0,0.0,5,"John Bolton, who will take office April 9, has met regularly with Trump to discuss foreign policy, and was on a lis… https://t.co/GrdtG3jdyh"
0.1531,Thu Mar 22 22:46:04 +0000 2018,@nytimes,0.112,0.701,0.187,5,"RT @MarkLandler: Scoop: McMaster to Resign as National Security Adviser, and Will Be Replaced by John Bolton https://t.co/qotF7Ftlr6"
0.0,Thu Mar 22 22:38:00 +0000 2018,@nytimes,0.0,1.0,0.0,5,"General McMaster will retire from the military, officials said. He has been discussing his departure with President… https://t.co/YOfH4W4IxY"
0.0,Thu Mar 22 22:32:03 +0000 2018,@nytimes,0.0,1.0,0.0,5,"RT @amyfiscus: NEW: McMaster out, Bolton in. It’s happening https://t.co/NcRSvCbDcG"
0.34,Thu Mar 22 22:25:40 +0000 2018,@nytimes,0.0,0.888,0.112,5,Breaking News: President Trump’s national security adviser is out. H. R. McMaster will be replaced by John R. Bolto… https://t.co/sH0sJexKwH
0.0,Thu Mar 22 22:17:06 +0000 2018,@nytimes,0.0,1.0,0.0,5,Instagram is changing its algorithm to make things a little more timely https://t.co/dm9TTWY2qS
-0.25,Thu Mar 22 22:01:06 +0000 2018,@nytimes,0.1,0.9,0.0,5,"After 110 days alone at sea, 71-year-old Aleksander Doba finally completed his mission to kayak across the Atlantic… https://t.co/JO3QpiT5Ec"
0.0,Thu Mar 22 21:46:02 +0000 2018,@nytimes,0.0,1.0,0.0,5,Need a dinner idea? Try this salmon https://t.co/jkwdxhJohb
-0.8885,Thu Mar 22 21:31:05 +0000 2018,@nytimes,0.356,0.644,0.0,5,"RT @nytimesarts: The finale of ""The Assassination of Gianni Versace"" chronicles the last and desperate days of the serial killer Andrew Cun…"
0.0,Thu Mar 22 21:16:02 +0000 2018,@nytimes,0.0,1.0,0.0,5,A 98-year-old nun has become the biggest star of the NCAA men’s basketball tournament https://t.co/KctI49ACcT
-0.0516,Thu Mar 22 21:01:01 +0000 2018,@nytimes,0.057,0.943,0.0,5,Ever wonder why a chocolate chip cookie recipe is printed on the backs of Nestlé Toll House morsel packages? You ca… https://t.co/N8R8RhYi1w
0.0,Thu Mar 22 20:31:04 +0000 2018,@nytimes,0.0,1.0,0.0,5,"The six-inch-long skeleton has ten ribs, giant eye sockets and a long skull that ends in a point. It is not an alie… https://t.co/ZiX1B34Ikh"
-0.4019,Thu Mar 22 20:20:01 +0000 2018,@nytimes,0.169,0.736,0.095,5,Stocks fell sharply as the prospect of a trade war between the U.S. and China sent Wall Street shuddering https://t.co/AFzDcYfBHZ
0.4215,Thu Mar 22 20:16:01 +0000 2018,@nytimes,0.0,0.851,0.149,5,"RT @nytgraphics: Spring has already arrived — early, even — in some parts of the United States.
https://t.co/3tU79RWGzK https://t.co/3wQl9z…"
-0.4678,Thu Mar 22 20:01:04 +0000 2018,@nytimes,0.225,0.71,0.065,5,"Is there actually a trove of Civil War gold lost in a Pennsylvania forest? No one knows for sure, but last week the… https://t.co/C95LvvAYjj"
-0.1779,Thu Mar 22 19:46:03 +0000 2018,@nytimes,0.124,0.876,0.0,5,Trump’s latest restrictions on Chinese goods and investments could shake China’s economy https://t.co/VUYJCqnce9
-0.8625,Thu Mar 22 19:31:05 +0000 2018,@nytimes,0.375,0.625,0.0,5,"RT @nytopinion: Conservatism is no longer a political ideology in the recognized sense, but a repository of loathing and despair https://t.…"
0.3818,Thu Mar 22 19:16:05 +0000 2018,@nytimes,0.0,0.852,0.148,5,"Trump’s tariffs against steel and aluminum imports, designed to protect blue-collar workers, could instead undermin… https://t.co/AyxxVl53CI"
0.4576,Thu Mar 22 19:07:27 +0000 2018,@nytimes,0.112,0.709,0.179,5,RT @maggieNYT: But the hard reality for Trump - president of the United States and a wealthy man - is that almost no major law firm wants t…
-0.765,Thu Mar 22 19:00:09 +0000 2018,@nytimes,0.231,0.769,0.0,5,"The world is a vampire
sent to drain
Secret destroyers
hold you up to the flames
And what do I get
for my pain?
Bet… https://t.co/P63y1bvs2A"
-0.7269,Thu Mar 22 18:31:09 +0000 2018,@nytimes,0.264,0.736,0.0,5,Bill Cosby wants the judge in his case replaced. The judge’s wife is an advocate for assault victims. https://t.co/EripBne8DF
-0.25,Thu Mar 22 18:16:00 +0000 2018,@nytimes,0.188,0.677,0.135,5,YouTube says it will ban videos that promote the sale or manufacture of firearms https://t.co/eTyNeijcJc
0.9728,Thu Mar 22 18:01:27 +0000 2018,@nytimes,0.0,0.414,0.586,5,RT @TimHerrera: I'm slowly but surely turning Smarter Living into Smarter Dying. Thank you @coolniceghost for this fantastic story! https:/…
-0.34,Thu Mar 22 17:46:41 +0000 2018,@nytimes,0.112,0.888,0.0,5,"In the 6 months since Harvey, The New York Times followed several families as they struggled to rebuild their lives… https://t.co/QSSWnX1DDA"
-0.296,Thu Mar 22 17:46:06 +0000 2018,@nytimes,0.099,0.901,0.0,5,Most residents whose homes flooded during Hurricane Harvey had no clue that their gated community was built in an a… https://t.co/3LPAxNTmTl
-0.0258,Thu Mar 22 17:31:07 +0000 2018,@nytimes,0.052,0.948,0.0,5,"We asked who you think was overlooked for a New York Times obituary. You told us, in droves. Today: grandmothers, w… https://t.co/HcjymwbRoo"
-0.5423,Thu Mar 22 17:16:03 +0000 2018,@nytimes,0.143,0.857,0.0,5,"“If you aren’t willing to suffer, you can do nothing. You can sit and die.” 

He pit himself against the wide-open… https://t.co/KKoghKQH1u"
0.1531,Thu Mar 22 17:03:03 +0000 2018,@nytimes,0.096,0.783,0.122,5,The House approved a spending bill to fund the government through September. The Senate must act next to avoid a th… https://t.co/XHKtU730wj
0.0,Thu Mar 22 16:46:07 +0000 2018,@nytimes,0.0,1.0,0.0,5,"Workers at airports serving NYC may soon be paid one of the country’s highest minimum wages, $19 an hour https://t.co/ZHE8xBbDKo"
0.5719,Thu Mar 22 16:31:06 +0000 2018,@nytimes,0.0,0.793,0.207,5,Anthony Stephan House was helping his 8-year-old daughter get ready for school when he picked up a package left on… https://t.co/9z8lLPrK1I
0.0,Thu Mar 22 16:16:02 +0000 2018,@nytimes,0.0,1.0,0.0,5,Ruth Wakefield took an ice pick to a chocolate bar and invented an instant classic: the chocolate chip cookie https://t.co/kxvEjyaYd3
0.1531,Thu Mar 22 16:01:07 +0000 2018,@nytimes,0.094,0.748,0.157,5,Citigroup will not do business with companies that allow certain kinds of gun sales. It is the first Wall Street ba… https://t.co/mLRgIaPc4U
-0.4404,Thu Mar 22 15:46:55 +0000 2018,@nytimes,0.159,0.712,0.129,5,RT @VivianHYee: What does a man do before committing mass murder? I wrote an essay about what it's like to watch the Las Vegas shooter's la…
-0.1739,Thu Mar 22 15:33:59 +0000 2018,@nytimes,0.16,0.731,0.11,5,It is not clear who will take over Trump's legal team https://t.co/EWXBKJR8WG
0.0,Thu Mar 22 15:30:07 +0000 2018,@nytimes,0.0,1.0,0.0,5,"At your fingertips: The many sides of David Bowie. 

He was a musician, actor, painter, fashion pioneer — and never… https://t.co/HmV6LLR2m4"
0.1779,Thu Mar 22 15:26:58 +0000 2018,@nytimes,0.102,0.761,0.137,5,Breaking News: President Trump’s lead lawyer for the special counsel’s inquiry has resigned after concluding Trump… https://t.co/37zxP6pxsf
0.3254,Thu Mar 22 15:23:01 +0000 2018,@nytimes,0.0,0.72,0.28,5,RT @nytmike: SCOOP: Dowd out. w/@maggieNYT https://t.co/mOW2tx8TwR
0.0,Thu Mar 22 15:15:10 +0000 2018,@nytimes,0.0,1.0,0.0,5,Is Facebook too big to quit? Here are answers to some #DeleteFacebook questions: https://t.co/RMcDWZVZOS
-0.296,Thu Mar 22 15:00:19 +0000 2018,@nytimes,0.099,0.901,0.0,5,"""As long as gay people don’t have their rights all across America, there’s no reason for celebration"" — Marsha P. J… https://t.co/sIN6MVdAXD"
0.7351,Thu Mar 22 14:51:02 +0000 2018,@nytimes,0.0,0.754,0.246,5,RT @HannaIngber: Our readers shared with us stories about their amazing grandmothers who deserved a @nytimes obit. Here is their moment: ht…
0.5499,Thu Mar 22 14:43:04 +0000 2018,@nytimes,0.088,0.701,0.212,5,"""We have argued, and I think successfully, that the European Union is not an enemy of the U.S. when it comes to ste… https://t.co/eBL3J9p2n6"
-0.5574,Thu Mar 22 14:30:13 +0000 2018,@nytimes,0.399,0.413,0.188,5,2 American tourists were killed in a helicopter crash on the Great Barrier Reef https://t.co/a4UUjEYgLK
-0.3182,Thu Mar 22 14:16:02 +0000 2018,@nytimes,0.103,0.897,0.0,5,"The Juneau was blasted apart by a Japanese torpedo in 1942. For decades it was lost, resting in pieces somewhere in… https://t.co/Ulbhhmb21h"
0.0,Thu Mar 22 14:00:23 +0000 2018,@nytimes,0.0,1.0,0.0,5,"Trump has called for a wall, but Border Patrol agents on the front lines say they need more technology and addition… https://t.co/bVvZfL644q"
0.0,Thu Mar 22 13:44:06 +0000 2018,@nytimes,0.0,1.0,0.0,5,"How the Las Vegas gunman planned a massacre, in 7 days of video https://t.co/MmRJu5twhl"
0.0,Thu Mar 22 13:30:03 +0000 2018,@nytimes,0.0,1.0,0.0,5,"Mark Zuckerberg spoke with our reporters about data privacy, Cambridge Analytica and the social network's next steps https://t.co/l0DqULOGjo"
0.0,Thu Mar 22 13:15:09 +0000 2018,@nytimes,0.0,1.0,0.0,5,"In Opinion

The Editorial Board writes: ""The disparity between President Trump and his advisers, who seem to take t… https://t.co/TJIv8QaKap"
0.0,Thu Mar 22 13:00:17 +0000 2018,@nytimes,0.0,1.0,0.0,5,Morning Briefing: Here's what you need to know to start your day https://t.co/YsysqCfBmS https://t.co/LOSPRb9uVT
0.25,Thu Mar 22 12:51:01 +0000 2018,@nytimes,0.0,0.913,0.087,5,"George Nader, an adviser to the de facto ruler of the UAE, has been granted immunity in a deal for his cooperation… https://t.co/Zjrnzxa1Yu"
-0.4019,Thu Mar 22 12:40:09 +0000 2018,@nytimes,0.171,0.829,0.0,5,"President Trump tweeted that Joe Biden ""would go down fast and hard"" if the two men ever physically fought https://t.co/6ldkGqS1OL"
-0.4404,Thu Mar 22 12:31:03 +0000 2018,@nytimes,0.182,0.818,0.0,5,"Trevor Noah attacks Facebook and urges users to ""be vigilant."" Our late-night roundup: https://t.co/za1xwkZIK6"
0.0,Thu Mar 22 12:20:06 +0000 2018,@nytimes,0.0,1.0,0.0,5,The NYT review of Wes Anderson's 'Isle of Dogs' https://t.co/4rra0hTXJq
0.0,Thu Mar 22 12:10:07 +0000 2018,@nytimes,0.0,1.0,0.0,5,"Why did this man kayak across the Atlantic Ocean 3 times?
 https://t.co/3xZZHsJeI5"
-0.3818,Thu Mar 22 12:00:03 +0000 2018,@nytimes,0.133,0.867,0.0,5,"Your daily @DealBook Briefing:

• Mark Zuckerberg has finally spoken.

• Is the U.S. starting a trade fight with Ch… https://t.co/y5hbK3jnVP"
0.0,Thu Mar 22 11:51:04 +0000 2018,@nytimes,0.0,1.0,0.0,5,Here's what you need to know before heading out https://t.co/MCc104bk6z
-0.4404,Thu Mar 22 11:40:10 +0000 2018,@nytimes,0.139,0.861,0.0,5,The FBI investigated Jeff Sessions for possible perjury last year over congressional testimony in which he said he… https://t.co/6tSvz8bpEn
0.0,Thu Mar 22 11:29:02 +0000 2018,@nytimes,0.0,1.0,0.0,5,These new Facebook deserters explain why they left https://t.co/anzit1r4ds
0.3612,Thu Mar 22 11:21:03 +0000 2018,@nytimes,0.0,0.872,0.128,5,"In Opinion 

Op-Ed contributor @pameladruck writes: ""France is starting to seem like an upbeat, can-do country, whi… https://t.co/2rzfmVvVEg"
0.0,Thu Mar 22 11:11:02 +0000 2018,@nytimes,0.0,1.0,0.0,5,Can Facebook be fixed? https://t.co/bZ60Uoq05R
-0.34,Thu Mar 22 11:00:10 +0000 2018,@nytimes,0.107,0.893,0.0,5,Video: These were the Las Vegas gunman's final movements in the days before he opened fire from his hotel suite https://t.co/sP6YD9Xjed
-0.5267,Thu Mar 22 10:44:06 +0000 2018,@nytimes,0.206,0.794,0.0,5,"Ahed Tamimi, the teen who became a Palestinian symbol of resistance, was sentenced to 8 months in prison for slappi… https://t.co/wxiavVPiDg"
-0.296,Thu Mar 22 10:31:05 +0000 2018,@nytimes,0.216,0.784,0.0,5,There were no women at the table — again https://t.co/TgLcIaUMqb
0.0,Thu Mar 22 10:14:05 +0000 2018,@nytimes,0.0,1.0,0.0,5,"A former CIA director said that Russians ""may have something on him personally"" when he was asked if he thought Pre… https://t.co/7FTcIwIY51"
0.0,Thu Mar 22 10:05:04 +0000 2018,@nytimes,0.0,1.0,0.0,5,Morning Briefing: Here's what you need to know to start your day https://t.co/Fpk8UsDRf2 https://t.co/3dMErkBuen
0.3612,Thu Mar 22 09:45:03 +0000 2018,@nytimes,0.0,0.889,0.111,5,Boris Johnson said that Vladimir Putin would use the World Cup much like Hitler used the 1936 Olympics. The compari… https://t.co/SoqaD8Bkgx
0.8779,Thu Mar 22 09:30:11 +0000 2018,@nytimes,0.0,0.59,0.41,5,More than 40 African countries signed a free trade pact that the nations hope will fulfill a long-held dream of gre… https://t.co/aqEI5O1Hbc
0.0772,Thu Mar 22 09:16:05 +0000 2018,@nytimes,0.0,0.822,0.178,5,Want to #DeleteFacebook? You can try. https://t.co/MSJnZamzdp
-0.5574,Thu Mar 22 09:00:10 +0000 2018,@nytimes,0.399,0.413,0.188,5,2 American tourists were killed in a helicopter crash on the Great Barrier Reef https://t.co/pqEOo6G7dc
0.6343,Thu Mar 22 08:44:06 +0000 2018,@nytimes,0.057,0.694,0.25,5,"A new agreement signals warmer ties between Iraq's Kurds and Baghdad. ""We don't want a return to division,"" Iraq's… https://t.co/QNpDYzi3hL"
0.0243,Thu Mar 22 08:30:13 +0000 2018,@nytimes,0.142,0.71,0.148,5,"Untangling yourself from a site like Facebook is not as easy as pressing ""delete"" https://t.co/FXSzaCOdWP"
0.7351,Thu Mar 22 08:15:10 +0000 2018,@nytimes,0.0,0.581,0.419,5,RT @bxchen: New Tech Fix: Want to #deletefacebook? Good luck with that. https://t.co/njTHHcEgUh
0.5994,Thu Mar 22 08:02:04 +0000 2018,@nytimes,0.0,0.726,0.274,5,"""People with dementia also need adventures. They need to get out, just like us."" https://t.co/Sjf0Y05IH9"
0.4798,Thu Mar 22 07:32:03 +0000 2018,@nytimes,0.0,0.822,0.178,5,Emmanuel Macron has made clear that he's not afraid to shake up France and take on its venerable institutions. Now… https://t.co/Vfa29xIsz1
0.0,Thu Mar 22 07:17:06 +0000 2018,@nytimes,0.0,1.0,0.0,5,"Our technology reporter in Mumbai, @vindugoel, explains how cheap mobile data is changing India and why WhatsApp is… https://t.co/qnNcnAgvVQ"
-0.3182,Thu Mar 22 07:10:13 +0000 2018,@nytimes,0.204,0.796,0.0,5,"For Heart Disease Patients, Think Exercise, Not Weight Loss https://t.co/S5THHcDxGD"
0.3612,Thu Mar 22 07:02:03 +0000 2018,@nytimes,0.0,0.872,0.128,5,"Stephen Hawking's ashes will be interred at Westminster Abbey, near a few legendary scientists like Darwin and Newt… https://t.co/S9RX4VMOmE"
-0.7269,Thu Mar 22 06:35:01 +0000 2018,@nytimes,0.243,0.757,0.0,5,"""When I deployed to Iraq in 2003, there was no war. We had to start it,"" a former Marine Corps tanker writes https://t.co/eBk8q7AqVi"
0.6705,Thu Mar 22 06:18:02 +0000 2018,@nytimes,0.0,0.776,0.224,5,RT @nytopinion: .@tomfriedman: The G.O.P. is an intellectually and morally corrupt coalition that sells its soul to whoever will energize i…
0.6124,Thu Mar 22 05:56:21 +0000 2018,@nytimes,0.0,0.615,0.385,5,How to enjoy fine dining on a fast food budget https://t.co/TzfzbdT8tP
0.3434,Thu Mar 22 05:39:00 +0000 2018,@nytimes,0.1,0.734,0.165,5,"Many counties, including rich ones, are aging and experiencing more deaths than births, without growth through immi… https://t.co/9pBIR08IS4"
0.0,Thu Mar 22 05:21:04 +0000 2018,@nytimes,0.0,1.0,0.0,5,"Facebook chief executive Mark Zuckerberg spoke with us about data privacy, Cambridge Analytica and the social netwo… https://t.co/LvvAVaXegP"
-0.5106,Thu Mar 22 05:02:03 +0000 2018,@nytimes,0.155,0.845,0.0,5,RT @sangerkatz: Getting sick can be really expensive (and not just in the ways you might think). https://t.co/cL4gMLxl40 https://t.co/YSafg…
-0.296,Thu Mar 22 04:32:05 +0000 2018,@nytimes,0.104,0.896,0.0,5,President Trump met with the Saudis on Tuesday at the White House. There were no women at the table. https://t.co/QgVVsP4iOj
0.0,Thu Mar 22 04:17:01 +0000 2018,@nytimes,0.0,1.0,0.0,5,"When Bill de Blasio sealed his come-from-behind victory in the Democratic primary for NYC mayor in 2013, he thanked… https://t.co/N9CYax8sW4"
-0.4404,Thu Mar 22 04:06:05 +0000 2018,@nytimes,0.153,0.847,0.0,5,"The FBI investigated Jeff Sessions for possible perjury last year over congressional testimony. Andrew McCabe, the… https://t.co/hy4AOWRmFZ"
0.0,Thu Mar 22 03:56:10 +0000 2018,@nytimes,0.0,1.0,0.0,5,Is Facebook too big to quit? Here are answers to some #DeleteFacebook questions: https://t.co/estrW2ZLwj
0.0,Thu Mar 22 03:42:01 +0000 2018,@nytimes,0.0,1.0,0.0,5,RT @NYTHealth: Some 400 to 500 women worldwide have an unusual type of lymphoma linked to breast implants with textured surfaces. Experts s…
-0.5267,Thu Mar 22 03:32:04 +0000 2018,@nytimes,0.167,0.833,0.0,5,Robotic fish could be essential to understanding and protecting marine life in danger of disappearing in a fragile… https://t.co/gjSrHJjb38
0.3818,Thu Mar 22 03:17:04 +0000 2018,@nytimes,0.0,0.867,0.133,5,"Marjory Stoneman Douglas High School in Florida will require students to carry only clear backpacks, school adminis… https://t.co/3ZqFS5IFmA"
0.6808,Thu Mar 22 03:02:04 +0000 2018,@nytimes,0.0,0.694,0.306,5,A Memphis megachurch pastor whose congregation applauded him after he admitted that he had engaged in a “sexual inc… https://t.co/hPKMAFilFy
0.5719,Thu Mar 22 02:46:02 +0000 2018,@nytimes,0.0,0.81,0.19,5,"RT @adamgoldmanNYT: Mr. Nader has been granted immunity in a deal for his cooperation with the special counsel, Robert S. Mueller III  http…"
0.4939,Thu Mar 22 02:32:05 +0000 2018,@nytimes,0.0,0.842,0.158,5,"With government funding set to run out this weekend, congressional leaders neared agreement on a voluminous $1.3 tr… https://t.co/gWAHoX4B4R"
0.0,Thu Mar 22 02:17:03 +0000 2018,@nytimes,0.0,1.0,0.0,5,"Facebook chief executive Mark Zuckerberg spoke with our reporters about data privacy, Cambridge Analytica and the s… https://t.co/qObSMS9j5k"
0.0,Thu Mar 22 02:02:04 +0000 2018,@nytimes,0.0,1.0,0.0,5,"At a time when women cyclists were viewed as improper, Lillias Campbell Davidson founded the first cycling organiza… https://t.co/TZKeW93W23"
0.0,Thu Mar 22 01:47:03 +0000 2018,@nytimes,0.0,1.0,0.0,5,A red truck. Pink construction gloves. And then a taped confession. Here's how the manhunt for a serial bomber in A… https://t.co/43YeaEecSr
0.0,Thu Mar 22 01:31:06 +0000 2018,@nytimes,0.0,1.0,0.0,5,RT @kevinroose: We talked with Mark Zuckerberg today. He said a lot. https://t.co/TzU9fGeQxR
0.0,Thu Mar 22 01:17:04 +0000 2018,@nytimes,0.0,1.0,0.0,5,"The hashtag #DeleteFacebook appeared more than 10,000 times on Twitter within a 2-hour period on Wednesday https://t.co/31vEcn8Ibn"
